,TIMESTAMP,tampico_water_level,head,depth_to_water_from_land_surface
15019,2018-02-28 18:00:00,34.85,580.9,33.05
15020,2018-02-28 19:00:00,34.85,580.9,33.05
15021,2018-02-28 20:00:00,34.85,580.9,33.05
15022,2018-02-28 21:00:00,34.85,580.9,33.05
15023,2018-02-28 22:00:00,34.85,580.9,33.05
15024,2018-02-28 23:00:00,34.85,580.9,33.05
15025,2018-03-01 00:00:00,34.85,580.9,33.05
15026,2018-03-01 01:00:00,34.85,580.9,33.05
15027,2018-03-01 02:00:00,34.85,580.9,33.05
15028,2018-03-01 03:00:00,34.85,580.9,33.05
15029,2018-03-01 04:00:00,34.85,580.9,33.05
15030,2018-03-01 05:00:00,34.85,580.9,33.05
15031,2018-03-01 06:00:00,34.85,580.9,33.05
15032,2018-03-01 07:00:00,34.85,580.9,33.05
15033,2018-03-01 08:00:00,34.85,580.9,33.05
15034,2018-03-01 09:00:00,34.85,580.9,33.05
15035,2018-03-01 10:00:00,34.85,580.9,33.05
15036,2018-03-01 11:00:00,34.85,580.9,33.05
15037,2018-03-01 12:00:00,34.85,580.9,33.05
15038,2018-03-01 13:00:00,34.85,580.9,33.05
15039,2018-03-01 14:00:00,34.85,580.9,33.05
15040,2018-03-01 15:00:00,34.85,580.9,33.05
15041,2018-03-01 16:00:00,34.85,580.9,33.05
15042,2018-03-01 17:00:00,34.85,580.9,33.05
15043,2018-03-01 18:00:00,34.85,580.9,33.05
15044,2018-03-01 19:00:00,34.85,580.9,33.05
15045,2018-03-01 20:00:00,34.85,580.9,33.05
15046,2018-03-01 21:00:00,34.85,580.9,33.05
15047,2018-03-01 22:00:00,34.85,580.9,33.05
15048,2018-03-01 23:00:00,34.85,580.9,33.05
15049,2018-03-02 00:00:00,34.85,580.9,33.05
15050,2018-03-02 01:00:00,34.85,580.9,33.05
15051,2018-03-02 02:00:00,34.85,580.9,33.05
15052,2018-03-02 03:00:00,34.85,580.9,33.05
15053,2018-03-02 04:00:00,34.85,580.9,33.05
15054,2018-03-02 05:00:00,34.85,580.9,33.05
15055,2018-03-02 06:00:00,34.85,580.9,33.05
15056,2018-03-02 07:00:00,34.85,580.9,33.05
15057,2018-03-02 08:00:00,34.85,580.9,33.05
15058,2018-03-02 09:00:00,34.85,580.9,33.05
15059,2018-03-02 10:00:00,34.85,580.9,33.05
15060,2018-03-02 11:00:00,34.85,580.9,33.05
15061,2018-03-02 12:00:00,34.85,580.9,33.05
15062,2018-03-02 13:00:00,34.85,580.9,33.05
15063,2018-03-02 14:00:00,34.85,580.9,33.05
15064,2018-03-02 15:00:00,34.85,580.9,33.05
15065,2018-03-02 16:00:00,34.85,580.9,33.05
15066,2018-03-02 17:00:00,34.85,580.9,33.05
15067,2018-03-02 18:00:00,34.85,580.9,33.05
15068,2018-03-02 19:00:00,34.85,580.9,33.05
15069,2018-03-02 20:00:00,34.85,580.9,33.05
15070,2018-03-02 21:00:00,34.85,580.9,33.05
15071,2018-03-02 22:00:00,34.85,580.9,33.05
15072,2018-03-02 23:00:00,34.85,580.9,33.05
15073,2018-03-03 00:00:00,34.85,580.9,33.05
15074,2018-03-03 01:00:00,34.85,580.9,33.05
15075,2018-03-03 02:00:00,34.85,580.9,33.05
15076,2018-03-03 03:00:00,34.85,580.9,33.05
15077,2018-03-03 04:00:00,34.85,580.9,33.05
15078,2018-03-03 05:00:00,34.85,580.9,33.05
15079,2018-03-03 06:00:00,34.85,580.9,33.05
15080,2018-03-03 07:00:00,34.85,580.9,33.05
15081,2018-03-03 08:00:00,34.85,580.9,33.05
15082,2018-03-03 09:00:00,34.85,580.9,33.05
15083,2018-03-03 10:00:00,34.85,580.9,33.05
15084,2018-03-03 11:00:00,34.85,580.9,33.05
15085,2018-03-03 12:00:00,34.85,580.9,33.05
15086,2018-03-03 13:00:00,34.85,580.9,33.05
15087,2018-03-03 14:00:00,34.85,580.9,33.05
15088,2018-03-03 15:00:00,34.85,580.9,33.05
15089,2018-03-03 16:00:00,34.85,580.9,33.05
15090,2018-03-03 17:00:00,34.85,580.9,33.05
15091,2018-03-03 18:00:00,34.85,580.9,33.05
15092,2018-03-03 19:00:00,34.85,580.9,33.05
15093,2018-03-03 20:00:00,34.85,580.9,33.05
15094,2018-03-03 21:00:00,34.85,580.9,33.05
15095,2018-03-03 22:00:00,34.85,580.9,33.05
15096,2018-03-03 23:00:00,34.85,580.9,33.05
15097,2018-03-04 00:00:00,34.85,580.9,33.05
15098,2018-03-04 01:00:00,34.85,580.9,33.05
15099,2018-03-04 02:00:00,34.85,580.9,33.05
15100,2018-03-04 03:00:00,34.85,580.9,33.05
15101,2018-03-04 04:00:00,34.85,580.9,33.05
15102,2018-03-04 05:00:00,34.85,580.9,33.05
15103,2018-03-04 06:00:00,34.85,580.9,33.05
15104,2018-03-04 07:00:00,34.85,580.9,33.05
15105,2018-03-04 08:00:00,34.85,580.9,33.05
15106,2018-03-04 09:00:00,34.85,580.9,33.05
15107,2018-03-04 10:00:00,34.85,580.9,33.05
15108,2018-03-04 11:00:00,34.85,580.9,33.05
15109,2018-03-04 12:00:00,34.85,580.9,33.05
15110,2018-03-04 13:00:00,34.85,580.9,33.05
15111,2018-03-04 14:00:00,34.85,580.9,33.05
15112,2018-03-04 15:00:00,34.85,580.9,33.05
15113,2018-03-04 16:00:00,34.85,580.9,33.05
15114,2018-03-04 17:00:00,34.85,580.9,33.05
15115,2018-03-04 18:00:00,34.85,580.9,33.05
15116,2018-03-04 19:00:00,34.85,580.9,33.05
15117,2018-03-04 20:00:00,34.85,580.9,33.05
15118,2018-03-04 21:00:00,34.85,580.9,33.05
15119,2018-03-04 22:00:00,34.85,580.9,33.05
15120,2018-03-04 23:00:00,34.85,580.9,33.05
15121,2018-03-05 00:00:00,34.85,580.9,33.05
15122,2018-03-05 01:00:00,34.85,580.9,33.05
15123,2018-03-05 02:00:00,34.85,580.9,33.05
15124,2018-03-05 03:00:00,34.85,580.9,33.05
15125,2018-03-05 04:00:00,34.85,580.9,33.05
15126,2018-03-05 05:00:00,34.85,580.9,33.05
15127,2018-03-05 06:00:00,34.85,580.9,33.05
15128,2018-03-05 07:00:00,34.85,580.9,33.05
15129,2018-03-05 08:00:00,34.85,580.9,33.05
15130,2018-03-05 09:00:00,34.85,580.9,33.05
15131,2018-03-05 10:00:00,34.85,580.9,33.05
15132,2018-03-05 11:00:00,34.85,580.9,33.05
15133,2018-03-05 12:00:00,34.85,580.9,33.05
15134,2018-03-05 13:00:00,34.85,580.9,33.05
15135,2018-03-05 14:00:00,34.85,580.9,33.05
15136,2018-03-05 15:00:00,34.85,580.9,33.05
15137,2018-03-05 16:00:00,34.85,580.9,33.05
15138,2018-03-05 17:00:00,34.85,580.9,33.05
15139,2018-03-05 18:00:00,34.85,580.9,33.05
15140,2018-03-05 19:00:00,34.85,580.9,33.05
15141,2018-03-05 20:00:00,34.85,580.9,33.05
15142,2018-03-05 21:00:00,34.85,580.9,33.05
15143,2018-03-05 22:00:00,34.85,580.9,33.05
15144,2018-03-05 23:00:00,34.85,580.9,33.05
15145,2018-03-06 00:00:00,34.85,580.9,33.05
15146,2018-03-06 01:00:00,34.85,580.9,33.05
15147,2018-03-06 02:00:00,34.85,580.9,33.05
15148,2018-03-06 03:00:00,34.85,580.9,33.05
15149,2018-03-06 04:00:00,34.85,580.9,33.05
15150,2018-03-06 05:00:00,34.85,580.9,33.05
15151,2018-03-06 06:00:00,34.85,580.9,33.05
15152,2018-03-06 07:00:00,34.85,580.9,33.05
15153,2018-03-06 08:00:00,34.85,580.9,33.05
15154,2018-03-06 09:00:00,34.85,580.9,33.05
15155,2018-03-06 10:00:00,34.85,580.9,33.05
15156,2018-03-06 11:00:00,34.85,580.9,33.05
15157,2018-03-06 12:00:00,34.85,580.9,33.05
15158,2018-03-06 13:00:00,34.85,580.9,33.05
15159,2018-03-06 14:00:00,34.85,580.9,33.05
15160,2018-03-06 15:00:00,34.85,580.9,33.05
15161,2018-03-06 16:00:00,34.85,580.9,33.05
15162,2018-03-06 17:00:00,34.85,580.9,33.05
15163,2018-03-06 18:00:00,34.85,580.9,33.05
15164,2018-03-06 19:00:00,34.85,580.9,33.05
15165,2018-03-06 20:00:00,34.85,580.9,33.05
15166,2018-03-06 21:00:00,34.85,580.9,33.05
15167,2018-03-06 22:00:00,34.85,580.9,33.05
15168,2018-03-06 23:00:00,34.85,580.9,33.05
15169,2018-03-07 00:00:00,34.85,580.9,33.05
15170,2018-03-07 01:00:00,34.85,580.9,33.05
15171,2018-03-07 02:00:00,34.85,580.9,33.05
15172,2018-03-07 03:00:00,34.85,580.9,33.05
15173,2018-03-07 04:00:00,34.85,580.9,33.05
15174,2018-03-07 05:00:00,34.85,580.9,33.05
15175,2018-03-07 06:00:00,34.85,580.9,33.05
15176,2018-03-07 07:00:00,34.85,580.9,33.05
15177,2018-03-07 08:00:00,34.85,580.9,33.05
15178,2018-03-07 09:00:00,34.85,580.9,33.05
15179,2018-03-07 10:00:00,34.85,580.9,33.05
15180,2018-03-07 11:00:00,34.85,580.9,33.05
15181,2018-03-07 12:00:00,34.85,580.9,33.05
15182,2018-03-07 13:00:00,34.85,580.9,33.05
15183,2018-03-07 14:00:00,34.85,580.9,33.05
15184,2018-03-07 15:00:00,34.85,580.9,33.05
15185,2018-03-07 16:00:00,34.85,580.9,33.05
15186,2018-03-07 17:00:00,34.85,580.9,33.05
15187,2018-03-07 18:00:00,34.85,580.9,33.05
15188,2018-03-07 19:00:00,34.85,580.9,33.05
15189,2018-03-07 20:00:00,34.85,580.9,33.05
15190,2018-03-07 21:00:00,34.85,580.9,33.05
15191,2018-03-07 22:00:00,34.85,580.9,33.05
15192,2018-03-07 23:00:00,34.85,580.9,33.05
15193,2018-03-08 00:00:00,34.85,580.9,33.05
15194,2018-03-08 01:00:00,34.85,580.9,33.05
15195,2018-03-08 02:00:00,34.85,580.9,33.05
15196,2018-03-08 03:00:00,34.85,580.9,33.05
15197,2018-03-08 04:00:00,34.85,580.9,33.05
15198,2018-03-08 05:00:00,34.85,580.9,33.05
15199,2018-03-08 06:00:00,34.85,580.9,33.05
15200,2018-03-08 07:00:00,34.85,580.9,33.05
15201,2018-03-08 08:00:00,34.85,580.9,33.05
15202,2018-03-08 09:00:00,34.85,580.9,33.05
15203,2018-03-08 10:00:00,34.85,580.9,33.05
15204,2018-03-08 11:00:00,34.85,580.9,33.05
15205,2018-03-08 12:00:00,34.85,580.9,33.05
15206,2018-03-08 13:00:00,34.85,580.9,33.05
15207,2018-03-08 14:00:00,34.85,580.9,33.05
15208,2018-03-08 15:00:00,34.85,580.9,33.05
15209,2018-03-08 16:00:00,34.85,580.9,33.05
15210,2018-03-08 17:00:00,34.85,580.9,33.05
15211,2018-03-08 18:00:00,34.85,580.9,33.05
15212,2018-03-08 19:00:00,34.85,580.9,33.05
15213,2018-03-08 20:00:00,34.85,580.9,33.05
15214,2018-03-08 21:00:00,34.85,580.9,33.05
15215,2018-03-08 22:00:00,34.85,580.9,33.05
15216,2018-03-08 23:00:00,34.85,580.9,33.05
15217,2018-03-09 00:00:00,34.85,580.9,33.05
15218,2018-03-09 01:00:00,34.85,580.9,33.05
15219,2018-03-09 02:00:00,34.85,580.9,33.05
15220,2018-03-09 03:00:00,34.85,580.9,33.05
15221,2018-03-09 04:00:00,34.85,580.9,33.05
15222,2018-03-09 05:00:00,34.85,580.9,33.05
15223,2018-03-09 06:00:00,34.85,580.9,33.05
15224,2018-03-09 07:00:00,34.85,580.9,33.05
15225,2018-03-09 08:00:00,34.85,580.9,33.05
15226,2018-03-09 09:00:00,34.85,580.9,33.05
15227,2018-03-09 10:00:00,34.85,580.9,33.05
15228,2018-03-09 11:00:00,34.85,580.9,33.05
15229,2018-03-09 12:00:00,34.85,580.9,33.05
15230,2018-03-09 13:00:00,34.85,580.9,33.05
15231,2018-03-09 14:00:00,34.85,580.9,33.05
15232,2018-03-09 15:00:00,34.85,580.9,33.05
15233,2018-03-09 16:00:00,34.85,580.9,33.05
15234,2018-03-09 17:00:00,34.85,580.9,33.05
15235,2018-03-09 18:00:00,34.85,580.9,33.05
15236,2018-03-09 19:00:00,34.85,580.9,33.05
15237,2018-03-09 20:00:00,34.85,580.9,33.05
15238,2018-03-09 21:00:00,34.85,580.9,33.05
15239,2018-03-09 22:00:00,34.85,580.9,33.05
15240,2018-03-09 23:00:00,34.85,580.9,33.05
15241,2018-03-10 00:00:00,34.85,580.9,33.05
15242,2018-03-10 01:00:00,34.85,580.9,33.05
15243,2018-03-10 02:00:00,34.85,580.9,33.05
15244,2018-03-10 03:00:00,34.85,580.9,33.05
15245,2018-03-10 04:00:00,34.85,580.9,33.05
15246,2018-03-10 05:00:00,34.85,580.9,33.05
15247,2018-03-10 06:00:00,34.85,580.9,33.05
15248,2018-03-10 07:00:00,34.85,580.9,33.05
15249,2018-03-10 08:00:00,34.85,580.9,33.05
15250,2018-03-10 09:00:00,34.85,580.9,33.05
15251,2018-03-10 10:00:00,34.85,580.9,33.05
15252,2018-03-10 11:00:00,34.85,580.9,33.05
15253,2018-03-10 12:00:00,34.85,580.9,33.05
15254,2018-03-10 13:00:00,34.85,580.9,33.05
15255,2018-03-10 14:00:00,34.85,580.9,33.05
15256,2018-03-10 15:00:00,34.85,580.9,33.05
15257,2018-03-10 16:00:00,34.85,580.9,33.05
15258,2018-03-10 17:00:00,34.85,580.9,33.05
15259,2018-03-10 18:00:00,34.85,580.9,33.05
15260,2018-03-10 19:00:00,34.85,580.9,33.05
15261,2018-03-10 20:00:00,34.85,580.9,33.05
15262,2018-03-10 21:00:00,34.85,580.9,33.05
15263,2018-03-10 22:00:00,34.85,580.9,33.05
15264,2018-03-10 23:00:00,34.85,580.9,33.05
15265,2018-03-11 00:00:00,34.85,580.9,33.05
15266,2018-03-11 01:00:00,34.85,580.9,33.05
15267,2018-03-11 02:00:00,34.85,580.9,33.05
15268,2018-03-11 03:00:00,34.85,580.9,33.05
15269,2018-03-11 04:00:00,34.85,580.9,33.05
15270,2018-03-11 05:00:00,34.85,580.9,33.05
15271,2018-03-11 06:00:00,34.85,580.9,33.05
15272,2018-03-11 07:00:00,34.85,580.9,33.05
15273,2018-03-11 08:00:00,34.85,580.9,33.05
15274,2018-03-11 09:00:00,34.85,580.9,33.05
15275,2018-03-11 10:00:00,34.85,580.9,33.05
15276,2018-03-11 11:00:00,34.85,580.9,33.05
15277,2018-03-11 12:00:00,34.85,580.9,33.05
15278,2018-03-11 13:00:00,34.85,580.9,33.05
15279,2018-03-11 14:00:00,34.85,580.9,33.05
15280,2018-03-11 15:00:00,34.85,580.9,33.05
15281,2018-03-11 17:00:00,34.85,580.9,33.05
15282,2018-03-11 18:00:00,34.85,580.9,33.05
15283,2018-03-11 19:00:00,34.85,580.9,33.05
15284,2018-03-11 20:00:00,34.85,580.9,33.05
15285,2018-03-11 21:00:00,34.85,580.9,33.05
15286,2018-03-11 22:00:00,34.85,580.9,33.05
15287,2018-03-11 23:00:00,34.85,580.9,33.05
15288,2018-03-12 00:00:00,34.85,580.9,33.05
15289,2018-03-12 01:00:00,34.85,580.9,33.05
15290,2018-03-12 02:00:00,34.85,580.9,33.05
15291,2018-03-12 03:00:00,34.85,580.9,33.05
15292,2018-03-12 04:00:00,34.85,580.9,33.05
15293,2018-03-12 05:00:00,34.85,580.9,33.05
15294,2018-03-12 06:00:00,34.85,580.9,33.05
15295,2018-03-12 07:00:00,34.85,580.9,33.05
15296,2018-03-12 08:00:00,34.85,580.9,33.05
15297,2018-03-12 09:00:00,34.85,580.9,33.05
15298,2018-03-12 10:00:00,34.85,580.9,33.05
15299,2018-03-12 11:00:00,34.85,580.9,33.05
15300,2018-03-12 12:00:00,34.85,580.9,33.05
15301,2018-03-12 13:00:00,34.85,580.9,33.05
15302,2018-03-12 14:00:00,34.85,580.9,33.05
15303,2018-03-12 15:00:00,34.85,580.9,33.05
15304,2018-03-12 16:00:00,34.85,580.9,33.05
15305,2018-03-12 17:00:00,34.85,580.9,33.05
15306,2018-03-12 18:00:00,34.85,580.9,33.05
15307,2018-03-12 19:00:00,34.85,580.9,33.05
15308,2018-03-12 20:00:00,34.85,580.9,33.05
15309,2018-03-12 21:00:00,34.85,580.9,33.05
15310,2018-03-12 22:00:00,34.85,580.9,33.05
15311,2018-03-12 23:00:00,34.85,580.9,33.05
15312,2018-03-13 00:00:00,34.85,580.9,33.05
15313,2018-03-13 01:00:00,34.85,580.9,33.05
15314,2018-03-13 02:00:00,34.85,580.9,33.05
15315,2018-03-13 03:00:00,34.85,580.9,33.05
15316,2018-03-13 04:00:00,34.85,580.9,33.05
15317,2018-03-13 05:00:00,34.85,580.9,33.05
15318,2018-03-13 06:00:00,34.85,580.9,33.05
15319,2018-03-13 07:00:00,34.85,580.9,33.05
15320,2018-03-13 08:00:00,34.85,580.9,33.05
15321,2018-03-13 09:00:00,34.85,580.9,33.05
15322,2018-03-13 10:00:00,34.85,580.9,33.05
15323,2018-03-13 11:00:00,34.85,580.9,33.05
15324,2018-03-13 12:00:00,34.85,580.9,33.05
15325,2018-03-13 13:00:00,34.85,580.9,33.05
15326,2018-03-13 14:00:00,34.85,580.9,33.05
15327,2018-03-13 15:00:00,34.85,580.9,33.05
15328,2018-03-13 16:00:00,34.85,580.9,33.05
15329,2018-03-13 17:00:00,34.85,580.9,33.05
15330,2018-03-13 18:00:00,34.85,580.9,33.05
15331,2018-03-13 19:00:00,34.85,580.9,33.05
15332,2018-03-13 20:00:00,34.85,580.9,33.05
15333,2018-03-13 21:00:00,34.85,580.9,33.05
15334,2018-03-13 22:00:00,34.85,580.9,33.05
15335,2018-03-13 23:00:00,34.85,580.9,33.05
15336,2018-03-14 00:00:00,34.85,580.9,33.05
15337,2018-03-14 01:00:00,34.85,580.9,33.05
15338,2018-03-14 02:00:00,34.85,580.9,33.05
15339,2018-03-14 03:00:00,34.85,580.9,33.05
15340,2018-03-14 04:00:00,34.85,580.9,33.05
15341,2018-03-14 05:00:00,34.85,580.9,33.05
15342,2018-03-14 06:00:00,34.85,580.9,33.05
15343,2018-03-14 07:00:00,34.85,580.9,33.05
15344,2018-03-14 08:00:00,34.85,580.9,33.05
15345,2018-03-14 09:00:00,34.85,580.9,33.05
15346,2018-03-14 10:00:00,34.85,580.9,33.05
15347,2018-03-14 11:00:00,34.85,580.9,33.05
15348,2018-03-14 12:00:00,34.85,580.9,33.05
15349,2018-03-14 13:00:00,34.85,580.9,33.05
15350,2018-03-14 14:00:00,34.85,580.9,33.05
15351,2018-03-14 15:00:00,34.85,580.9,33.05
15352,2018-03-14 16:00:00,34.85,580.9,33.05
15353,2018-03-14 17:00:00,34.85,580.9,33.05
15354,2018-03-14 18:00:00,34.85,580.9,33.05
15355,2018-03-14 19:00:00,34.85,580.9,33.05
15356,2018-03-14 20:00:00,34.85,580.9,33.05
15357,2018-03-14 21:00:00,34.85,580.9,33.05
15358,2018-03-14 22:00:00,34.85,580.9,33.05
15359,2018-03-14 23:00:00,34.85,580.9,33.05
15360,2018-03-15 00:00:00,34.85,580.9,33.05
15361,2018-03-15 01:00:00,34.85,580.9,33.05
15362,2018-03-15 02:00:00,34.85,580.9,33.05
15363,2018-03-15 03:00:00,34.85,580.9,33.05
15364,2018-03-15 04:00:00,34.85,580.9,33.05
15365,2018-03-15 05:00:00,34.85,580.9,33.05
15366,2018-03-15 06:00:00,34.85,580.9,33.05
15367,2018-03-15 07:00:00,34.85,580.9,33.05
15368,2018-03-15 08:00:00,34.85,580.9,33.05
15369,2018-03-15 09:00:00,34.85,580.9,33.05
15370,2018-03-15 10:00:00,34.85,580.9,33.05
15371,2018-03-15 11:00:00,34.85,580.9,33.05
15372,2018-03-15 12:00:00,34.85,580.9,33.05
15373,2018-03-15 13:00:00,34.85,580.9,33.05
15374,2018-03-15 14:00:00,34.85,580.9,33.05
15375,2018-03-15 15:00:00,34.85,580.9,33.05
15376,2018-03-15 16:00:00,34.85,580.9,33.05
15377,2018-03-15 17:00:00,34.85,580.9,33.05
15378,2018-03-15 18:00:00,34.85,580.9,33.05
15379,2018-03-15 19:00:00,34.85,580.9,33.05
15380,2018-03-15 20:00:00,34.85,580.9,33.05
15381,2018-03-15 21:00:00,34.85,580.9,33.05
15382,2018-03-15 22:00:00,34.85,580.9,33.05
15383,2018-03-15 23:00:00,34.85,580.9,33.05
15384,2018-03-16 00:00:00,34.85,580.9,33.05
15385,2018-03-16 01:00:00,34.85,580.9,33.05
15386,2018-03-16 02:00:00,34.85,580.9,33.05
15387,2018-03-16 03:00:00,34.85,580.9,33.05
15388,2018-03-16 04:00:00,34.85,580.9,33.05
15389,2018-03-16 05:00:00,34.85,580.9,33.05
15390,2018-03-16 06:00:00,34.85,580.9,33.05
15391,2018-03-16 07:00:00,34.85,580.9,33.05
15392,2018-03-16 08:00:00,34.85,580.9,33.05
15393,2018-03-16 09:00:00,34.85,580.9,33.05
15394,2018-03-16 10:00:00,34.85,580.9,33.05
15395,2018-03-16 11:00:00,34.85,580.9,33.05
15396,2018-03-16 12:00:00,34.85,580.9,33.05
15397,2018-03-16 13:00:00,34.85,580.9,33.05
15398,2018-03-16 14:00:00,34.85,580.9,33.05
15399,2018-03-16 15:00:00,34.85,580.9,33.05
15400,2018-03-16 16:00:00,34.85,580.9,33.05
15401,2018-03-16 17:00:00,34.85,580.9,33.05
15402,2018-03-16 18:00:00,34.85,580.9,33.05
15403,2018-03-16 19:00:00,34.85,580.9,33.05
15404,2018-03-16 20:00:00,34.85,580.9,33.05
15405,2018-03-16 21:00:00,34.85,580.9,33.05
15406,2018-03-16 22:00:00,34.85,580.9,33.05
15407,2018-03-16 23:00:00,34.85,580.9,33.05
15408,2018-03-17 00:00:00,34.85,580.9,33.05
15409,2018-03-17 01:00:00,34.85,580.9,33.05
15410,2018-03-17 02:00:00,34.85,580.9,33.05
15411,2018-03-17 03:00:00,34.85,580.9,33.05
15412,2018-03-17 04:00:00,34.85,580.9,33.05
15413,2018-03-17 05:00:00,34.85,580.9,33.05
15414,2018-03-17 06:00:00,34.85,580.9,33.05
15415,2018-03-17 07:00:00,34.85,580.9,33.05
15416,2018-03-17 08:00:00,34.85,580.9,33.05
15417,2018-03-17 09:00:00,34.85,580.9,33.05
15418,2018-03-17 10:00:00,34.85,580.9,33.05
15419,2018-03-17 11:00:00,34.85,580.9,33.05
15420,2018-03-17 12:00:00,34.85,580.9,33.05
15421,2018-03-17 13:00:00,34.85,580.9,33.05
15422,2018-03-17 14:00:00,34.85,580.9,33.05
15423,2018-03-17 15:00:00,34.85,580.9,33.05
15424,2018-03-17 16:00:00,34.85,580.9,33.05
15425,2018-03-17 17:00:00,34.85,580.9,33.05
15426,2018-03-17 18:00:00,34.85,580.9,33.05
15427,2018-03-17 19:00:00,34.85,580.9,33.05
15428,2018-03-17 20:00:00,34.85,580.9,33.05
15429,2018-03-17 21:00:00,34.85,580.9,33.05
15430,2018-03-17 22:00:00,34.85,580.9,33.05
15431,2018-03-17 23:00:00,34.85,580.9,33.05
15432,2018-03-18 00:00:00,34.85,580.9,33.05
15433,2018-03-18 01:00:00,34.85,580.9,33.05
15434,2018-03-18 02:00:00,34.85,580.9,33.05
15435,2018-03-18 03:00:00,34.85,580.9,33.05
15436,2018-03-18 04:00:00,34.85,580.9,33.05
15437,2018-03-18 05:00:00,34.85,580.9,33.05
15438,2018-03-18 06:00:00,34.85,580.9,33.05
15439,2018-03-18 07:00:00,34.85,580.9,33.05
15440,2018-03-18 08:00:00,34.85,580.9,33.05
15441,2018-03-18 09:00:00,34.85,580.9,33.05
15442,2018-03-18 10:00:00,34.85,580.9,33.05
15443,2018-03-18 11:00:00,34.85,580.9,33.05
15444,2018-03-18 12:00:00,34.85,580.9,33.05
15445,2018-03-18 13:00:00,34.85,580.9,33.05
15446,2018-03-18 14:00:00,34.85,580.9,33.05
15447,2018-03-18 15:00:00,34.85,580.9,33.05
15448,2018-03-18 16:00:00,34.85,580.9,33.05
15449,2018-03-18 17:00:00,34.85,580.9,33.05
15450,2018-03-18 18:00:00,34.85,580.9,33.05
15451,2018-03-18 19:00:00,34.85,580.9,33.05
15452,2018-03-18 20:00:00,34.85,580.9,33.05
15453,2018-03-18 21:00:00,34.85,580.9,33.05
15454,2018-03-18 22:00:00,34.85,580.9,33.05
15455,2018-03-18 23:00:00,34.85,580.9,33.05
15456,2018-03-19 00:00:00,34.85,580.9,33.05
15457,2018-03-19 01:00:00,34.85,580.9,33.05
15458,2018-03-19 02:00:00,34.85,580.9,33.05
15459,2018-03-19 03:00:00,34.85,580.9,33.05
15460,2018-03-19 04:00:00,34.85,580.9,33.05
15461,2018-03-19 05:00:00,34.85,580.9,33.05
15462,2018-03-19 06:00:00,34.85,580.9,33.05
15463,2018-03-19 07:00:00,34.85,580.9,33.05
15464,2018-03-19 08:00:00,34.85,580.9,33.05
15465,2018-03-19 09:00:00,34.85,580.9,33.05
15466,2018-03-19 10:00:00,34.85,580.9,33.05
15467,2018-03-19 11:00:00,34.85,580.9,33.05
15468,2018-03-19 12:00:00,34.85,580.9,33.05
15469,2018-03-19 13:00:00,34.85,580.9,33.05
15470,2018-03-19 14:00:00,34.85,580.9,33.05
15471,2018-03-19 15:00:00,34.85,580.9,33.05
15472,2018-03-19 16:00:00,34.85,580.9,33.05
15473,2018-03-19 17:00:00,34.85,580.9,33.05
15474,2018-03-19 18:00:00,34.85,580.9,33.05
15475,2018-03-19 19:00:00,34.85,580.9,33.05
15476,2018-03-19 20:00:00,34.85,580.9,33.05
15477,2018-03-19 21:00:00,34.85,580.9,33.05
15478,2018-03-19 22:00:00,34.85,580.9,33.05
15479,2018-03-19 23:00:00,34.85,580.9,33.05
15480,2018-03-20 00:00:00,34.85,580.9,33.05
15481,2018-03-20 01:00:00,34.85,580.9,33.05
15482,2018-03-20 02:00:00,34.85,580.9,33.05
15483,2018-03-20 03:00:00,34.85,580.9,33.05
15484,2018-03-20 04:00:00,34.85,580.9,33.05
15485,2018-03-20 05:00:00,34.85,580.9,33.05
15486,2018-03-20 06:00:00,34.85,580.9,33.05
15487,2018-03-20 07:00:00,34.85,580.9,33.05
15488,2018-03-20 08:00:00,34.85,580.9,33.05
15489,2018-03-20 09:00:00,34.85,580.9,33.05
15490,2018-03-20 10:00:00,34.85,580.9,33.05
15491,2018-03-20 11:00:00,34.85,580.9,33.05
15492,2018-03-20 12:00:00,34.85,580.9,33.05
15493,2018-03-20 13:00:00,34.85,580.9,33.05
15494,2018-03-20 14:00:00,34.85,580.9,33.05
15495,2018-03-20 15:00:00,34.85,580.9,33.05
15496,2018-03-20 16:00:00,34.85,580.9,33.05
15497,2018-03-20 17:00:00,34.85,580.9,33.05
15498,2018-03-20 18:00:00,34.85,580.9,33.05
15499,2018-03-20 19:00:00,34.85,580.9,33.05
15500,2018-03-20 20:00:00,34.85,580.9,33.05
15501,2018-03-20 21:00:00,34.85,580.9,33.05
15502,2018-03-20 22:00:00,34.85,580.9,33.05
15503,2018-03-20 23:00:00,34.85,580.9,33.05
15504,2018-03-21 00:00:00,34.85,580.9,33.05
15505,2018-03-21 01:00:00,34.85,580.9,33.05
15506,2018-03-21 02:00:00,34.85,580.9,33.05
15507,2018-03-21 03:00:00,34.85,580.9,33.05
15508,2018-03-21 04:00:00,34.85,580.9,33.05
15509,2018-03-21 05:00:00,34.85,580.9,33.05
15510,2018-03-21 06:00:00,34.85,580.9,33.05
15511,2018-03-21 07:00:00,34.85,580.9,33.05
15512,2018-03-21 08:00:00,34.85,580.9,33.05
15513,2018-03-21 09:00:00,34.85,580.9,33.05
15514,2018-03-21 10:00:00,34.85,580.9,33.05
15515,2018-03-21 11:00:00,34.85,580.9,33.05
15516,2018-03-21 12:00:00,34.85,580.9,33.05
